0,1,2,3,4,5,6,7,8
000545,金浦钛业,-1.3,0.021,-0.30829999999999996,1.0013141640925438,0.2616668,0.5699295099,0.6759999999999999
000546,金圆股份,-1.16,0.0285,0.2559,0.997546797119608,0.2351936,0.5555299378,0.716
000547,航天发展,-2.25,0.026000000000000002,-0.168,0.9994242834741688,0.24737,0.59771128,0.892
000548,湖南投资,0.57,0.015700000000000002,0.2141,0.9952086624497143,0.1285312,0.5888226737,0.624
000550,江铃汽车,-0.65,0.012,0.12869999999999998,1.002350702028721,0.230512,0.6842465896000001,0.708
000551,创元科技,-0.46,0.0397,0.18719999999999998,1.0063852344148316,0.27434,0.7058405691999999,0.7440000000000001
000552,甘肃能化,0.0,0.0096,0.09880000000000001,0.9995503030535433,0.4123332,0.6725397368999999,0.66
000553,安道麦A,-0.16,0.0025,-0.0579,0.9957927709006568,0.1029848,0.5128850828,0.596
000554,泰山石油,-0.34,0.019799999999999998,0.3937,0.9946029686436426,0.2224692,0.650663369,0.672
000555,神州信息,-2.64,0.0415,-0.8017,1.0053341417906347,0.2939728,0.6634056189,0.892
000557,西部创业,0.0,0.0083,0.24789999999999998,0.9972313242667322,0.2138024,0.6292263077,0.632
000558,天府文旅,2.37,0.0632,-3.7727,0.997780164821739,0.3368276,0.6666720571,0.66
000559,万向钱潮,0.9,0.0143,0.23309999999999997,0.9992659409264095,0.279336,0.7469490190000001,0.8079999999999999
000560,我爱我家,1.95,0.125,7.6189,0.9999041733532786,0.3772628,0.6528344261,0.78
000561,烽火电子,-1.52,0.023,-0.6498999999999999,0.9990820117053507,0.1872264,0.5527759485,0.752
000563,陕国投Ａ,-0.28,0.0141,0.1371,0.9939876679867606,0.3272828,0.6328615708,0.66
000564,供销大集,5.02,0.06570000000000001,-3.8313,0.9932470590461783,0.4252112,0.659391591,0.7120000000000001
000565,渝三峡Ａ,-0.74,0.0109,1.1637,1.0014303190128253,0.1663724,0.5515902237,0.612
000566,海南海药,4.33,0.12960000000000002,-0.1826,1.008500218713538,0.421452,0.670005314,0.868
000567,海德股份,3.29,0.022400000000000003,0.1868,1.0007090827265555,0.306392,0.7069605428,0.672
000568,泸州老窖,5.1,0.0194,0.1217,0.988162312090288,0.4132616,0.8068221262999999,0.78
000570,苏常柴Ａ,0.56,0.0255,0.62,0.990028891503315,0.2072516,0.5702663591,0.6759999999999999
000571,新大洲A,4.56,0.0337,-0.3144,0.9806151085171796,0.3058052,0.6803457985,0.6
000572,海马汽车,3.04,0.08039999999999999,0.9673999999999999,1.0073214683395455,0.3785064,0.6968338408,0.732
000573,粤宏远Ａ,-10.06,0.2845,-0.5965,1.0817846015927537,0.3783404,0.6511772472,0.86
000576,甘化科工,0.5,0.020099999999999996,1.3074000000000001,0.98887974652625,0.2860476,0.612699279,0.66
000581,威孚高科,0.14,0.0329,0.12539999999999998,1.004067536062296,0.3190564,0.7591228087999999,0.9
000582,北部湾港,0.62,0.0069,0.152,0.9961278674265029,0.2464112,0.6224765163,0.6920000000000001
000584,*ST工智,-5.14,0.0384,0.8393,1.0092598641740071,0.215248,0.4664096011,0.74
000586,汇源通信,-0.83,0.1117,-5.999700000000001,1.0043560852275926,0.1900108,0.6018845196,0.66
000589,贵州轮胎,0.21,0.0176,0.1007,0.9963706210035124,0.4230972,0.6806844318,0.6559999999999999
000590,启迪药业,0.25,0.0326,-0.5094,0.9954622957381659,0.331748,0.6431175451,0.76
000591,太阳能,-0.88,0.0086,0.102,1.000277117002232,0.3369416,0.6607522735000001,0.728
000592,平潭发展,1.84,0.0604,1.7784,0.9928216872490975,0.3812376,0.5721984295,0.7040000000000001
000593,德龙汇能,0.55,0.015600000000000001,0.3513,0.9902118350647378,0.1451408,0.6013283192,0.66
000595,宝塔实业,-2.11,0.023399999999999997,-0.9340999999999999,1.0045050690230768,0.173958,0.5220991334,0.736
000596,古井贡酒,1.81,0.0095,0.1402,1.0019491378356862,0.3119468,0.7417613471,0.752
000597,东北制药,0.59,0.012199999999999999,0.26280000000000003,0.9929151257764707,0.2085384,0.588667515,0.684
000598,兴蓉环境,-0.45,0.005,0.0917,0.9987153247027027,0.227252,0.6722302373,0.664
000599,青岛双星,0.88,0.0172,-0.15560000000000002,0.9885762747493478,0.2763616,0.5919092222,0.66
000600,建投能源,1.49,0.0286,0.1698,0.9969277885826007,0.2654228,0.65032758,0.6559999999999999
000601,韶能股份,0.68,0.022099999999999998,0.1841,0.9855247835158838,0.2735772,0.6313454141,0.728
000603,盛达资源,-0.75,0.013999999999999999,0.34600000000000003,0.9937546896396396,0.194858,0.6795017953999999,0.688
000605,渤海股份,-0.39,0.021,1.6624,0.9913751894544738,0.1568876,0.5220227682,0.624
000607,华媒控股,-1.65,0.0179,2.8482,1.0007843975201438,0.212602,0.6328552661,0.684
000608,阳光股份,-0.89,0.030899999999999997,-0.6239,1.004187169340807,0.2236888,0.5419644758,0.624
000609,*ST中迪,-1.1,0.0273,-0.056900000000000006,0.9982917613392592,0.2175556,0.5360871072,0.664
000610,西安旅游,2.92,0.1025,-0.2591,0.9923761003248619,0.241562,0.6273691498,0.7
000612,焦作万方,-0.81,0.016,0.1245,0.9976251234678911,0.3272132,0.6667754983,0.768
000615,ST美谷,4.93,0.0269,-0.20620000000000002,0.9779794840989933,0.3207608,0.5006928078,0.6759999999999999
000617,中油资本,-1.07,0.006999999999999999,0.1413,0.9978074996857805,0.3174908,0.622846664,0.688
000619,海螺新材,10.05,0.034,-0.8093,0.9896536573939628,0.5947336,0.6547373799,0.616
000620,新华联,1.6,0.0226,1.002,0.9960617203694737,0.2889652,0.5972202999,0.68
000622,*ST恒立,5.06,0.0032,-0.531,1.0,0.6697536,0.6210928812000001,0.708
000623,吉林敖东,-0.72,0.009399999999999999,0.1198,0.9973098946599278,0.2784796,0.6398060049000001,0.7240000000000001
000625,长安汽车,-0.15,0.0118,0.2777,1.0027123416660435,0.3867484,0.6733465891,0.7879999999999999
000626,远大控股,-0.35,0.015600000000000001,-0.2825,1.0044508598081705,0.2851048,0.6366945120999999,0.62
000627,天茂集团,4.44,0.053399999999999996,-0.4705,0.9798081585408983,0.3895116,0.7115910882,0.6759999999999999
000628,高新发展,0.27,0.0535,1.2297,1.0041130793761683,0.338608,0.5422030458,0.7
000629,钒钛股份,-1.35,0.0118,1.1109,0.9992542333397261,0.3799444,0.6560111612,0.752
000630,铜陵有色,-0.31,0.012,0.1142,1.0010407280886153,0.442886,0.6424846469000001,0.7559999999999999
000631,顺发恒业,-0.98,0.006,1.0963,1.0052694512898026,0.1810968,0.6199570939,0.652
000632,三木集团,-0.56,0.0223,-0.1348,0.9976065025772727,0.202512,0.5920112923,0.644
000633,合金投资,-0.41,0.0248,4.3221,0.9952221082745341,0.1911932,0.5374149766,0.648
000635,英 力 特,-0.78,0.0173,-0.0677,0.9975618667432855,0.1893752,0.5192052884999999,0.636
000636,风华高科,-1.56,0.020499999999999997,0.4955,0.9990117550417547,0.2736948,0.6381663875,0.812
000637,茂化实华,-0.55,0.0174,-0.1226,0.9930949835605555,0.2161132,0.5742798595,0.616
000638,万方发展,-0.39,0.030600000000000002,0.9012,1.0013286705144249,0.1590236,0.5904759794000001,0.6759999999999999
000639,西王食品,3.08,0.0489,0.43329999999999996,0.9955682196507463,0.2736748,0.6777779271,0.64
000650,仁和药业,0.36,0.0111,0.1412,0.9949642188860466,0.3047696,0.6455260478,0.716
000651,格力电器,1.25,0.0134,0.0793,0.9982922510898382,0.426334,0.694111802,0.772
000652,泰达股份,-0.25,0.0111,0.32530000000000003,0.9975303020398515,0.3326548,0.6327520588,0.708
000655,金岭矿业,-1.24,0.0098,0.1892,0.9967555088247244,0.1211108,0.6183399985,0.7040000000000001
000656,*ST金科,-2.05,0.0189,-0.010700000000000001,1.0044635727237763,0.4083952,0.4992969827,0.696
000657,中钨高新,-2.17,0.015,0.7206,1.0025828946722575,0.1988872,0.5965312337,0.7240000000000001
000659,珠海中富,0.37,0.0177,-0.9128000000000001,1.0055957369850363,0.2653912,0.5032973142,0.5920000000000001
000661,长春高新,0.22,0.0131,0.1075,0.9992208900431837,0.355424,0.6793143056,0.7759999999999999
000663,永安林业,0.53,0.0226,-0.36920000000000003,0.996228156529895,0.2357316,0.6220474967,0.644
000665,湖北广电,-1.34,0.0258,-0.10800000000000001,1.0033483540182844,0.2569928,0.5564549069,0.7120000000000001
000668,荣丰控股,0.33,0.0305,-0.1928,0.9921240557169717,0.127816,0.5818593002,0.604
000669,ST金鸿,0.49,0.010700000000000001,-0.1094,0.9979125808460784,0.25696,0.5059116944000001,0.612
000670,盈方微,2.86,0.1399,-1.3619999999999999,0.9865446145944303,0.2451256,0.6550914394,0.748
000672,上峰水泥,-0.14,0.0092,0.132,0.996938075143733,0.1795068,0.6039311685,0.728
000676,智度股份,-2.47,0.048,0.5562,1.0045911152247253,0.2618456,0.66278776,0.74
000677,恒天海龙,-1.25,0.0254,0.652,0.9952186661435443,0.1405776,0.5825055022,0.64
000678,襄阳轴承,3.95,0.1233,-1.3998,0.9951850580812658,0.299902,0.6902948327999999,0.836
000679,大连友谊,9.54,0.1413,-0.5567,0.9406290010559816,0.3364488,0.5836823079,0.7559999999999999
000680,山推股份,-0.21,0.028399999999999998,0.15710000000000002,0.9987351248368757,0.250716,0.6966784411,0.728
000681,视觉中国,-4.53,0.1186,1.5333,1.0090714684754194,0.2846108,0.5958913556000001,0.8440000000000001
000682,东方电子,-0.9,0.0152,0.2354,0.9971751945581137,0.2079128,0.6943262360999999,0.7959999999999999
000683,远兴能源,2.39,0.0252,0.0866,0.9865877989574506,0.444918,0.7606654602,0.736
000685,中山公用,-0.45,0.006500000000000001,0.0968,0.9981361972549218,0.2491584,0.7044718177,0.652
000686,东北证券,-0.49,0.011899999999999999,0.2115,0.9940178576975489,0.31144,0.6724438026999999,0.752
000688,国城矿业,-1.91,0.0062,1.9162000000000001,1.0007585056957664,0.2493016,0.6024481123000001,0.628
000690,宝新能源,-0.24,0.01,0.1168,0.9971068164459904,0.3418932,0.64195726,0.7
000691,亚太实业,-0.63,0.04650000000000001,-0.36560000000000004,0.9947260395930599,0.1792568,0.5999355584,0.636
000692,惠天热电,0.0,0.015700000000000002,-0.0302,0.9952949775273255,0.2028744,0.6404402682,0.584
000695,滨海能源,-0.76,0.0739,10.8574,1.0142771328919287,0.2263428,0.595696378,0.7879999999999999
000697,炼石航空,-0.94,0.015600000000000001,-0.2323,0.9951805271062331,0.21534,0.5287329805000001,0.636
000698,沈阳化工,0.61,0.0129,-0.1091,0.9905126893810241,0.1800276,0.5894902879,0.652
000700,模塑科技,0.26,0.0605,0.09820000000000001,0.9925879755180754,0.310562,0.7325044859000001,0.836
000701,厦门信达,-0.2,0.0207,-0.18239999999999998,0.9974271704005964,0.2333336,0.6383090568,0.672
000702,正虹科技,-2.28,0.0412,-0.8521,1.0003698713381344,0.1835532,0.5594991735,0.752
000703,恒逸石化,2.14,0.0113,0.7395,0.9894432147729468,0.5058212,0.6881509288,0.68
000705,浙江震元,0.9,0.023399999999999997,0.45380000000000004,0.9905255392204056,0.235726,0.6297346557,0.672
